247 28971
1293181	1301171	0.976430976
1292348	1298070	0.976666667
1293350	1304447	0.978309648
1652587	3541415	0.976658927
1291832	1292233	0.976796407
1291832	1293181	0.982281285
1308767	1438652	0.98467433
1291844	1308767	0.976851852
1293460	1294638	0.98
1292348	1300374	0.979919679
1298070	1308767	0.977859779
1291571	1295038	0.977777778
1291561	1291585	0.984281843
1294638	1295038	0.980519481
1298070	1301171	0.977491961
1293908	1298070	0.979508197
1292214	1304447	0.981880932
1293181	1401118	0.977419355
1292214	1438652	0.980349345
1291832	1293350	0.978373702
1292214	1292217	0.982112436
1301171	1304447	0.984990619
1292348	1308767	0.977777778
1297359	1307811	0.977810651
1293181	1293460	0.977941176
1297192	1308767	0.984848485
1291571	1302467	0.977839335
1292214	1301171	0.978494624
1858711	2353023	0.977777778
1291572	1291843	0.982532751
1304447	1780330	0.977880658
1292214	1300374	0.978476821
1300374	1305487	0.977961433
1291832	1304102	0.988819876
1291844	1293181	0.978417266
1851857	2131459	0.978779841
1296909	1401118	0.980676329
1292348	1294638	0.981818182
1291999	1305690	0.97980931
1292348	1419936	0.981785064
1292208	1295399	0.978662873
1293460	1294408	0.978873239
1291571	1298070	0.978494624
1293460	1296753	0.981220657
1292233	1293460	0.984615385
1301171	1316510	0.979166667
1297574	1304102	0.981395349
1308767	1397546	0.979253112
1291571	1293908	0.981481481
1292348	1293908	0.97979798
1292208	1292214	0.979750779
1300374	1308767	0.982978723
1851857	2334904	0.979082864
1292214	1316510	0.979166667
1292348	1302467	0.979310345
1438652	1851857	0.979924037
1302467	1304102	0.981818182
1293839	1294408	0.982526882
1907966	3287562	0.98
1292214	1305487	0.979695431
1291585	1308807	0.982035928
1293181	1295399	0.980263158
1292659	1298070	0.98245614
1292849	1578507	0.97943038
1293350	1297192	0.979827089
1293530	1297574	0.979472141
1308767	1780330	0.988526037
1578507	1851857	0.983595352
1291561	1297359	0.983830217
1293460	1293544	0.983516484
1291832	1292214	0.982617587
1293181	1294371	0.980314961
1292223	1295124	0.97979798
1291844	1293530	0.98013245
1291560	1291578	0.986921529
1292214	1296753	0.979890311
1485260	2131459	0.979917846
1292348	1297359	0.982524272
1291832	1578507	0.981713186
1292348	1300992	0.981609195
1291572	1298070	0.980916031
1293908	1296753	0.984415584
1291844	1419936	0.98336414
1295409	1302467	0.97993311
1298070	1304102	0.982683983
1297574	1308767	0.98046875
1652587	2129039	0.980993151
1297574	1307914	0.981981982
1292849	1401118	0.981557377
1295865	1304102	0.990625
2209573	2213597	0.980068581
1293908	1397546	0.981308411
1291560	1307811	0.982817869
1298070	1578507	0.980851064
1304102	1849031	0.989808917
1301171	1388216	0.986006459
1293460	1296141	0.980392157
1438652	3541415	0.986603625
1293181	1438652	0.984615385
1291832	1292528	0.980379747
1304102	1304447	0.990909091
1291572	1291578	0.980582524
1300374	1578507	0.980509745
2149806	2209573	0.980543248
1291578	1301171	0.98046875
1291844	1301171	0.980544747
1291870	1308767	0.98490566
1292214	1292262	0.98273878
3287562	3793023	0.98694362
1291832	1305487	0.981818182
1293181	1293182	0.98567042
1292262	1401118	0.984752224
1293460	1294371	0.980676329
1292849	1293181	0.981891348
1291828	1292402	0.980651106
1291832	1292000	0.982279501
1292217	1304447	0.980655562
11525673	21937445	0.980934223
1292849	1308767	0.983944954
2129039	2131459	0.980764232
1291560	1308807	0.980852378
1292214	1297630	0.982118294
5964718	6786002	0.981472904
1291561	1291583	0.982448442
1293764	1296141	0.982078853
1291843	1291844	0.983640082
1292214	1419936	0.981707317
1291822	1308767	0.98540146
2334904	3793023	0.982323827
1307315	1418019	0.980952381
1297478	1301171	0.980988593
1292233	1292528	0.98123697
1291832	1388216	0.981020942
1292849	1295124	0.982832618
1292000	1304447	0.981981982
1292208	1301171	0.983576642
1292262	1293908	0.988716502
1296909	1307315	0.981132075
1978709	3541415	0.982984293
1291870	1292214	0.981954887
1291870	1293350	0.981109799
1292659	1295038	0.98245614
1578507	1900841	0.985189955
11525673	1292348	0.984347826
1292728	1316510	0.981182796
1292214	2334904	0.986632718
1292208	1292528	0.982385909
1293350	1438652	0.981818182
1291583	1293318	0.981386393
1291853	1295865	0.981457801
1294408	1294638	0.985714286
1291828	1291832	0.98245614
1291832	2131459	0.983122363
1291822	1292208	0.981308411
1291841	1301171	0.985639687
1297192	1301171	0.985658409
1293908	1296141	0.981481481
1292270	1301171	0.984871407
1292000	1292528	0.982564897
1292728	1292849	0.982387476
1291578	1308767	0.981481481
1295865	1308767	0.989
1297192	1304102	0.989825581
1291565	3157605	0.981481481
1292659	1292849	0.987277354
1978709	4023638	0.982149362
1851857	2209573	0.982563208
1291832	1291853	0.981586402
2353023	3287562	0.9824
3073124	3287562	0.981800766
1291843	1292348	0.983935743
3287562	6534248	0.981818182
1291832	1292062	0.981622307
1292659	1297630	0.989090909
1292000	1292343	0.98159862
3287562	5964718	0.982442139
1291844	1296909	0.982857143
1291560	1293318	0.981609195
1296753	1401118	0.982795699
1291832	1291841	0.981711778
1291578	1304102	0.982857143
1652587	2131459	0.982873121
1308767	1907966	0.988439306
1293181	1295038	0.981949458
1291585	1295399	0.981785064
1292679	1305690	0.983133841
1301171	3287562	0.984509466
1292659	1296909	0.981818182
1307811	1308807	0.983700863
1291552	1291843	0.981954887
1292348	1851857	0.989239047
1293544	1295399	0.982167353
1291832	1291858	0.981865285
1296753	1300267	0.983251232
1293350	2334904	0.98458024
1293350	1305487	0.981935484
1291832	1295399	0.983669549
1291832	1300374	0.982959641
1292348	1292659	0.983516484
1292214	1293181	0.982278481
1295399	1296753	0.981967213
1296909	1418019	0.981981982
1292214	1292528	0.985157699
1291585	1291843	0.982315113
1293908	1308767	0.982248521
1292659	1305487	0.987922705
1292348	1578507	0.983529412
1780330	2334904	0.982180738
1291545	1292214	0.986249045
1291844	1293350	0.985130112
1858711	2129039	0.983554934
1293350	1419936	0.982121573
1297630	1305487	0.982352941
1291832	1295124	0.982165605
1291832	1292348	0.987428571
1291583	1307811	0.983723296
3072124	3287562	0.986215539
1307914	1316510	0.983221477
1298070	1302467	0.982195846
1292728	1302467	0.982195846
1438652	1578507	0.983690112
1858711	3541415	0.986879635
3157605	3287562	0.98392283
1292659	1306861	0.988207547
1291843	1292659	0.988262911
1292208	1292262	0.98274209
1428175	1578507	0.982735724
1291828	1292208	0.985655738
1291853	1293544	0.982774252
1293350	1294371	0.986381323
2129039	2209573	0.982423248
1304447	1438652	0.982587065
1292287	1316510	0.98241206
1438652	2213597	0.985451018
1292720	1294639	0.984536082
1294371	1300267	0.98875
1292214	1309046	0.987324883
1291844	1851857	0.989945862
1304102	1851857	0.992706645
1292659	1295409	0.984293194
1291545	1300374	0.984764543
1438652	1978709	0.984323432
1291828	1292274	0.983878191
1293350	1388216	0.983416252
2334904	3075287	0.982959641
1291579	1291844	0.984782609
1301171	1308857	0.984644914
1293839	1293908	0.989180835
1291844	1292728	0.982935154
1291843	1296909	0.988317757
1304447	1401118	0.987985213
1293764	1293908	0.984555985
1304447	1851857	0.98277512
1292208	1293182	0.983660131
1292659	1301171	0.984455959
1293530	1302467	0.982708934
1291578	1293460	0.982683983
1316510	1401118	0.982857143
1291572	1401118	0.983333333
1292214	1304102	0.986348123
1300117	1308767	0.985221675
1293350	1308767	0.986486486
1291843	1293530	0.983754513
1291571	1401118	0.982905983
1301171	1401118	0.982758621
1293908	1295399	0.986449864
1296141	1299131	0.983263598
1297630	1301171	0.985781991
1291832	1291879	0.982794219
1291828	1291870	0.985815603
1292000	1292214	0.988933602
1295865	1780330	0.982848233
1308767	1419936	0.986590038
1300374	1304102	0.988399072
1438652	3007773	0.982844889
1292214	1292270	0.984147952
1292270	1293350	0.982960596
2129039	2213597	0.98293127
1293544	1293908	0.988142292
1291832	1301171	0.98758465
1978709	3287562	0.986276304
1291843	1293460	0.98553719
1291585	1292659	0.987012987
3541415	3792799	0.983930211
1291870	1316510	0.984126984
1291571	1292528	0.986590038
1292000	1388216	0.984202212
1300374	1304447	0.984603541
1292214	1292223	0.98691301
1293350	1295399	0.983216783
1291841	1316510	0.985472155
1296141	1401118	0.983539095
1295409	1304102	0.984536082
1292274	3157605	0.98630137
11525673	21360417	0.983031674
1291545	1291870	0.984697272
1292214	1297192	0.984936269
1291561	1308807	0.98420828
1292208	1293350	0.983071342
1297574	1316510	0.983193277
3287562	3541415	0.990311276
1291843	1401118	0.98467433
1978709	3793023	0.983676976
1291578	1291844	0.983122363
1301171	1304102	0.984693878
1292434	1401118	0.990785908
1291565	1293181	0.983286908
1578507	2131459	0.988489871
1291879	1401118	0.987283237
1978709	3742360	0.984583041
1291578	1291843	0.985685072
1293839	1296909	0.990521327
1652587	1851857	0.985909903
1293544	1578507	0.983561644
1292208	1309046	0.985637343
5964718	6985810	0.983333333
1305487	1419936	0.983333333
1293908	1296736	0.989928058
1438652	1780330	0.983654407
1291822	1900841	0.985337243
1292233	1293544	0.983558994
1302467	1316510	0.983425414
1293182	1293908	0.99103139
1296909	1780330	0.992694064
1291828	1291990	0.983385254
1291841	1293350	0.983716475
1438652	1652587	0.988173456
1294240	1296141	0.984
1291870	1306029	0.985122898
1291545	1291822	0.984878369
2149806	2213597	0.983492778
1291844	1304447	0.989533777
1298070	1780330	0.988420182
1291832	1295865	0.983536585
1292217	2334904	0.983714789
21360417	21937445	0.983700863
1293181	1296141	0.984126984
1304102	1780330	0.99270073
1292262	1293350	0.983855651
1292370	1295644	0.984289081
1401118	1578507	0.9844098
1291549	1292370	0.983528551
1388216	1419936	0.984310487
1293908	1295038	0.984042553
1293182	1293460	0.989281886
1291578	1297478	0.983539095
2353023	3541415	0.988099808
3287562	4023638	0.984869326
1291571	1295399	0.983903421
1308777	1388216	0.983663944
1293544	1298070	0.985197368
1295038	1316510	0.984177215
1438652	3287562	0.98401421
1293182	1296909	0.992027335
1291870	1292659	0.989754098
1293460	1295399	0.98540146
1291870	1301171	0.985989492
1292208	1304102	0.989339019
1292348	1305487	0.985626283
1297574	1299131	0.983660131
1900841	5964718	0.984034833
1438652	3073124	0.983695652
1291844	1293908	0.984210526
1304102	2334904	0.993580599
1293350	1296909	0.98951782
1292214	1397546	0.984168865
1291549	1293350	0.986308872
1858711	2334904	0.984069185
1305690	1316510	0.985769728
1291844	1297359	0.986220472
1291832	1303037	0.984415584
11525673	1438652	0.984084881
1291571	1291578	0.98427673
1291822	1306029	0.985294118
2131459	3072124	0.983731304
1438652	2129039	0.98583675
1291832	1304447	0.983832335
2129039	2334904	0.984064943
1292214	1780330	0.987391647
1291858	1291875	0.983764281
3287562	3742360	0.990304397
1292208	1304447	0.985041137
1292217	1851857	0.983863313
1578507	2300586	0.987341772
1293182	1294371	0.990163934
11525673	2334904	0.985970819
1292370	1295124	0.984251969
1291565	1292214	0.983870968
1858711	3287562	0.98470948
1292849	1301171	0.985324948
2334904	3073124	0.98503612
1292849	1293908	0.987804878
1301171	1851857	0.99009901
1304102	3073124	0.990990991
1291578	1307914	0.986460348
1292659	1293908	0.984
1780330	1865703	0.986953185
1297574	1578507	0.984649123
1298070	1316510	0.983914209
1291832	1438652	0.983893557
1291552	1295038	0.985507246
1304102	1419936	0.989626556
1291579	1301171	0.985416667
1929463	5964718	0.985571968
1292528	1301171	0.988832487
1292214	1303037	0.984520124
1295124	1304102	0.992161254
1291853	1292262	0.983920368
1291822	1419936	0.983926521
1291571	1292728	0.983957219
1291572	1308767	0.983957219
1292208	1900841	0.986202759
1293181	1297359	0.985428051
1292223	1295399	0.986774431
2334904	3011051	0.983969466
1438652	3072124	0.985963581
1298070	1305487	0.984990619
1292062	1304102	0.992239468
1293908	1418019	0.984126984
1292001	1292402	0.984921709
10577869	11525673	0.984259259
2129039	3287562	0.987730061
1292348	1304447	0.989622642
1291552	1291844	0.985576923
1292528	1304102	0.992273731
1293460	1301171	0.984126984
1292659	1302467	0.986238532
2334904	4023638	0.98420828
1291844	1295399	0.985611511
1291870	1304102	0.989816701
1293350	1907966	0.984771574
1292055	1293908	0.988095238
3541415	4268598	0.985257215
1294639	1295644	0.987045814
1299398	1302467	0.984782609
1291552	1302467	0.984782609
1293544	1304102	0.989858012
1578507	2334904	0.987767584
1292849	1419936	0.984210526
1292656	1304102	0.993208829
1293350	1401118	0.985989492
1302467	1578507	0.984815618
1303037	1307811	0.984352774
1301171	1780330	0.989787234
1292262	1295124	0.984289617
1292000	1304102	0.994502474
1291844	1292208	0.986792453
1293964	1296753	0.984238179
1291870	1291992	0.984162896
1292208	1388216	0.98498749
1293839	1298070	0.986648865
2209573	3541415	0.984996249
1291571	1297478	0.984615385
2131459	2213597	0.984312807
1301171	3157605	0.984326019
1298070	1397546	0.98427673
5322596	5964718	0.984324324
1291828	1292214	0.989349776
1292000	1297192	0.986105263
1302467	1308767	0.984732824
1291858	1401118	0.988529718
1295124	1308767	0.990353698
1291843	1298070	0.985321101
1291578	1291583	0.988929889
1293839	1295399	0.985074627
11525673	3287562	0.984251969
1298070	1300374	0.985374771
1295038	1300267	0.989064399
1292270	1780330	0.985189955
1291545	1293350	0.985924933
1295038	1301171	0.984375
1291832	1297630	0.984652666
1293530	1316510	0.984334204
1291818	1292214	0.986570248
1294371	1294408	0.985018727
1291853	1295399	0.98556701
1438652	3157605	0.987312572
1296909	1302467	0.986363636
1780330	2209573	0.985515993
1303037	1305487	0.984395319
1292223	1301171	0.990049751
1292223	1304447	0.984398591
1291571	1292348	0.984756098
11525673	4023638	0.985616438
1291822	1304102	0.990176817
1438652	2209573	0.986877524
1293544	1401118	0.986348123
1760622	1900841	0.984665579
1397546	1780330	0.989830508
1292328	2131459	0.984698757
1293181	1296753	0.985263158
1297192	1780330	0.984921592
1291571	1291841	0.986714976
1297192	1419936	0.984761905
1292720	1293839	0.986847513
1851857	2213597	0.985458613
1419936	1578507	0.984722222
1308857	1316572	0.985637343
1301171	1865703	0.985330073
1292208	1296141	0.988071571
1295865	1578507	0.98663325
1292214	1293908	0.986970684
1295399	1296909	0.988732394
11525673	1780330	0.985801217
1292370	1293839	0.985834208
1291828	1292401	0.984854369
1292000	1292223	0.985032074
1291844	1291870	0.987318841
1292659	1292728	0.986899563
1291843	1293908	0.988713318
1301171	2300586	0.99088359
1438652	4268598	0.986567164
1297359	1301753	0.984636872
1293350	1297630	0.984649123
1291853	1292223	0.984997115
1298070	1299398	0.985138004
1291552	1298070	0.985138004
11525673	3073124	0.984790875
1291822	1292214	0.98540146
1291585	1292233	0.985981308
1292728	1578507	0.985169492
1292233	1295399	0.985555556
1292062	1292208	0.985588471
1301171	1907966	0.988962472
3075287	3287562	0.988254354
1295399	1304102	0.988764045
1291858	1578507	0.986400725
1292343	1304447	0.985409652
1292849	1293460	0.986725664
1292208	1296753	0.98480663
1291822	1401118	0.986710963
1300374	1308777	0.986164489
1293839	1296753	0.98536036
1292214	1293460	0.985673352
1293964	1300267	0.986472425
1780330	3541415	0.988029466
1291870	1297574	0.986463621
1296339	1388216	0.985074627
1293350	1295124	0.985588471
1291832	1298070	0.988069414
1292728	1308767	0.985347985
1308767	1316572	0.985347985
1292214	1851857	0.988636364
1291844	3287562	0.987566607
1292000	1301171	0.992092778
1308777	1578507	0.986960065
1291832	1293908	0.991473812
1293182	1295399	0.986547085
1293350	1780330	0.986216402
1292348	1292528	0.98974359
1298624	1304102	0.993754879
1291828	1300374	0.988014591
1308767	2334904	0.992371706
1291844	1301753	0.986607143
1304102	1438652	0.991967871
1291870	1292656	0.986407767
1293181	1293544	0.986554622
1296909	1316572	0.987012987
1291828	1292063	0.984853585
1291843	1292223	0.986750349
1419936	1780330	0.986254296
1291818	3157605	0.987964989
1291572	3287562	0.988742964
1292262	1301171	0.988416988
1292528	1438652	0.984937787
1293181	2334904	0.990679095
3075287	3541415	0.985955056
1295399	1296736	0.985854189
1297630	1306249	0.989583333
1292348	1293350	0.987226277
1292214	1578507	0.984990619
1292656	1308767	0.991789819
1293350	3287562	0.984901278
1304447	1308777	0.984897519
1292270	1304447	0.985517241
1858711	3793023	0.987355111
1292000	1297630	0.987522282
1304447	1397546	0.989776952
1291843	1578507	0.98502994
1292274	1304102	0.992073976
1978709	3319755	0.985243256
1296753	1296909	0.989247312
1291832	2334904	0.985569986
1291545	1295399	0.987618354
2129039	3007773	0.986754967
1291870	1295124	0.985736926
1291565	1301171	0.985207101
1293181	1300299	0.988262911
1292213	1299398	0.989230769
1291578	1294638	0.987179487
1292052	1292370	0.986509275
1291572	1292287	0.98615917
1291578	1292849	0.986870897
1297192	3011051	0.985930172
1292348	1300267	0.989208633
2334904	3742360	0.987012987
1291832	1291870	0.9855565
1293764	1294371	0.985865724
1780330	3793023	0.98686537
1291992	1578507	0.985352863
1291832	1309046	0.98554337
1291870	1300374	0.985074627
1291585	1292262	0.986516854
1292217	1297192	0.985350318
1292528	1293181	0.989076465
1292348	1296753	0.986455982
1292262	1295399	0.98608137
1292217	1438652	0.985248924
1293181	1298070	0.985074627
1291832	1292659	0.992546584
1291578	1401118	0.985185185
1780330	1978709	0.985575189
1298070	1304447	0.98915009
1293544	1296753	0.985294118
1401118	1900841	0.990812721
1292849	1302467	0.986055777
1291870	1292348	0.987522282
1293181	1300267	0.988452656
1297630	1304102	0.990974729
1292214	1485260	0.991759226
1291545	1401118	0.990243902
1302467	1851857	0.990284006
1291822	1293182	0.985781991
1292348	1293544	0.987566607
1293318	1307811	0.98714653
1291545	2131459	0.985719143
1291841	1292720	0.987133092
3217169	5964718	0.985793212
1293181	1293839	0.987771739
1291565	1296141	0.986254296
1304102	1306249	0.98540146
1292214	1298070	0.985365854
1294240	3157605	0.985250737
1291565	1397546	0.985422741
1291549	1291870	0.98750679
1291832	1308767	0.990566038
1291585	1293460	0.986376022
1291548	1292656	0.985689949
1308767	1851857	0.992156863
1292348	1397546	0.985294118
1291853	1295124	0.985352863
1309046	3287562	0.987104338
1291545	1292528	0.98537859
1296141	1296753	0.987714988
1978709	2353023	0.98630137
1438652	2297265	0.985498489
1300992	3217169	0.985545335
11525673	1291832	0.98575021
1300374	1401118	0.986666667
3742360	4023638	0.988192916
1292217	3287562	0.986291486
1291841	1293530	0.987699877
1291870	1292233	0.98549323
1291549	1301171	0.991634492
1295399	1297359	0.985422741
1291572	1295038	0.985436893
1297478	1299131	0.985347985
3217169	6786002	0.987285793
1293181	3157605	0.985337243
1304447	3073124	0.985649054
1291832	1295644	0.987669544
1291832	1418834	0.986191537
1297574	1305487	0.986486486
1292215	1295644	0.98572132
1292233	1294371	0.99
1296736	1401118	0.988387097
1292528	1316510	0.988516746
1292728	1294639	0.98816568
1296141	5964718	0.991218441
1291841	1296753	0.986199575
1291572	1292528	0.991462113
1292348	1301753	0.986870897
1293182	1296141	0.991237678
1299398	1308767	0.987373737
1291832	1292223	0.985611511
1293530	1304102	0.987603306
1297192	1309046	0.986243386
1291545	1302827	0.985643291
1291853	1298070	0.988221437
1291572	1291844	0.985576923
1851857	3541415	0.988146552
1291870	1298070	0.986820428
2334904	3072124	0.985688185
1294371	1316510	0.986394558
1292208	1292224	0.9875
1292000	1578507	0.989766082
1291578	1305487	0.987447699
1291841	1295124	0.985586822
1858711	3742360	0.988875155
1291822	1291853	0.98573975
1858711	2131459	0.986481549
3793023	4023638	0.987316083
1292224	1295865	0.985681293
3792799	3793023	0.985635577
1292370	1298070	0.990752972
1291992	1292348	0.987993139
1485260	1851857	0.986522911
1292849	1388216	0.986713906
1291828	1292656	0.985681989
1292217	3541415	0.988963711
1292849	1296909	0.98989899
1292348	1308777	0.990574929
1780330	1900841	0.985570617
1293350	1293908	0.989837398
1292000	1298070	0.991718427
1978709	4268598	0.985538297
1397546	1578507	0.986425339
1294371	1296753	0.987804878
1291832	1292064	0.98706578
1292052	1292215	0.986551586
1291832	1292208	0.98615917
1292001	1292370	0.987042842
1309046	2297265	0.985656656
1295038	1296141	0.985645933
1291545	1298624	0.985564304
1865703	3287562	0.985974755
3157605	3793023	0.993284298
1291818	1293350	0.986099044
2129039	3072124	0.985558652
1292659	1316510	0.988188976
1291585	1293839	0.986714976
1291844	1297630	0.988617886
1293908	1295124	0.992282249
1291572	1292659	0.986013986
1297359	1401118	0.987060998
1291832	1292224	0.986090412
1292055	1293350	0.985658409
1292062	1295865	0.985607369
1291571	1292659	0.988235294
1299398	1316510	0.985887097
1306029	1388216	0.985826772
1291843	1295038	0.987730061
1293764	1296753	0.986083499
1292401	2131459	0.986230637
1291585	1291844	0.986595174
1297478	1302476	0.986376022
1316510	1578507	0.985915493
1291578	1302467	0.985815603
1295865	1298624	0.985795455
1780330	2300586	0.985720467
1308767	3287562	0.988950276
1301171	1900841	0.9914469
1294408	1300267	0.988610478
1296753	1301171	0.986784141
1292262	1292528	0.985801217
1291571	1578507	0.985943775
1292348	1401118	0.985714286
1291822	1428175	0.985667034
1300992	1308767	0.987745098
1301171	1309046	0.991477273
1291832	1292217	0.985781991
1291832	1302467	0.989035088
1291844	1302467	0.985865724
1293839	1293964	0.986778846
1291843	1307914	0.985695709
1292224	1292233	0.986638161
1292208	1578507	0.985875706
1316510	1418019	0.988235294
1291858	1295399	0.987318841
1292052	1293839	0.989997499
1293460	1297359	0.988071571
1291572	1418019	0.986111111
11525673	1308767	0.989051095
1292000	2209573	0.985856079
1291828	1292434	0.985740856
1291557	1296753	0.987049029
1295124	1299131	0.989816701
1291571	1418019	0.98828125
1291841	1297574	0.98857868
1578507	2129039	0.99045967
1291844	1780330	0.991356958
1293350	1397546	0.987588652
1292656	1305487	0.987788331
1292052	1294639	0.989491691
1292343	1304102	0.995054945
1293764	1302467	0.985795455
1291828	1291853	0.98691926
1301171	1306249	0.98630137
1291545	1292401	0.985768501
1294371	1295038	0.985849057
1298070	3217169	0.987261146
1291572	1297478	0.985981308
1292223	1578507	0.988261189
2213597	2334904	0.986381842
1293530	1301753	0.986354776
1293460	1298070	0.986111111
1291844	1297447	0.986807388
1291844	1900841	0.992052023
1308767	1900841	0.992668622
2129039	3792799	0.985807072
1292223	1304102	0.993794326
1292223	1388216	0.985961123
1296141	6786002	0.993131868
1291844	1292528	0.990692865
1293544	1304447	0.986793837
1294240	1297478	0.985915493
1291879	1298070	0.988751406
1291578	1294371	0.985915493
1292214	1292849	0.986062718
1293460	1300267	0.990243902
1292233	1578507	0.986681465
1293350	1578507	0.986052999
1291832	1302827	0.985849057
1291571	1296909	0.988326848
1301171	1397546	0.985865724
1291579	1296141	0.988479263
1438652	3793023	0.988950276
1293908	1294240	0.986956522
1293908	1297574	0.986956522
1291545	1291853	0.986254296
1304447	3541415	0.989311832
2149806	3007773	0.988806989
1308767	1428175	0.989247312
1305487	1309046	0.988300493
1293460	1307914	0.988304094
1291844	1294371	0.985981308
1291578	1292223	0.9915754
1291545	1419936	0.987316422
1978709	2334904	0.986025349
1296141	1297630	0.989795918
1291832	1299327	0.986223663
1291546	1292679	0.987047254
1292223	1292722	0.98592233
3742360	3793023	0.986082923
1295124	1401118	0.989858012
1292659	1300374	0.990675991
1291572	1292348	0.986175115
1294240	1316510	0.98603352
1292370	1293350	0.988034188
1292528	1292849	0.987320372
1292328	1305690	0.987012987
1291572	1304102	0.98630137
1291828	1292528	0.986594051
11525673	1301171	0.988095238
1292214	1305725	0.986230637
1438652	1485260	0.988555521
1292217	1292528	0.98600224
1292348	1297574	0.986062718
1291571	1304102	0.988372093
1291828	1295399	0.989713048
1291844	1292270	0.989130435
1291822	1301171	0.988135593
3742360	3792799	0.986638423
1291545	1291828	0.986238532
1291565	1292208	0.986885246
1293544	1293764	0.987158909
1578507	1849031	0.987304688
1291844	1438652	0.99009901
1485260	2129039	0.986117232
1291858	1304102	0.993087558
1296753	1316510	0.986381323
1303037	1316510	0.98690671
1292063	1292402	0.986089156
1292528	1401118	0.98998999
1297478	1302467	0.98615917
1292055	1292214	0.98630137
1291571	1292208	0.98690671
1292659	1294371	0.986577181
1907966	6534248	0.986141503
1291822	1780330	0.987188132
1295038	1308767	0.986111111
1291585	1303037	0.986466165
1438652	3742360	0.990166738
1292223	1292728	0.990338164
1292348	1293181	0.98615917
1292001	1298624	0.987794433
1419936	1438652	0.986474301
1296141	1395091	0.987381703
1300741	1418019	0.988721805
1292849	1300992	0.986089645
1652587	1858711	0.989269935
1291843	1297478	0.987927565
1291578	1316572	0.986348123
1291578	1298070	0.986348123
1293350	1300374	0.986111111
1292208	1293460	0.988571429
1292223	1308767	0.992294521
1291858	1293181	0.989680083
1292656	1578507	0.988684583
1292214	1308777	0.988860326
1291549	1292214	0.99029715
1292343	1305487	0.989588263
1292000	1305487	0.989588263
1292262	1295865	0.986319218
3011051	3287562	0.98791019
2131459	2149806	0.986475239
1291585	1293530	0.98630137
1292722	1293839	0.986649714
1291853	1292656	0.98656215
1900841	2209573	0.986734406
1297192	1578507	0.987055016
1292528	1308767	0.99155227
1294371	1297630	0.989847716
1291585	1292348	0.986910995
1291585	1301753	0.986254296
1291585	1296736	0.987442922
1291583	1308807	0.98615917
1294638	1301171	0.988700565
1291828	1296339	0.986256781
1300374	1867345	0.986528497
1292528	1298624	0.986394558
1291545	1308767	0.992366412
1292224	1304447	0.986338798
1297630	2300586	0.987619584
1294371	1418019	0.986666667
1292223	1295644	0.987359551
1291832	1308777	0.986260454
1291822	1293350	0.986191024
1297574	1299398	0.986842105
1291822	1291832	0.986622074
1291870	1292000	0.989016018
1291853	1292214	0.987912088
1907966	21360417	0.986710963
1291561	1291578	0.993043478
1291832	1300267	0.986197378
1292217	1301171	0.990800368
1291822	1291828	0.988482724
1291583	4202302	0.986256545
1292223	1297630	0.98716303
1292270	1293181	0.988321168
1900841	2213597	0.986917416
1293764	1298070	0.986225895
1291828	1294639	0.987353207
1293350	1900841	0.988088148
1291549	1298624	0.986264784
1291552	1293908	0.989159892
